SiteID,SiteName,SampleDate,Year,Quadrat_Num,Elevation_Position,Species,Percent_Cover
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,11,Mid (0.5 m MLLW),Saccharina latissima,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,11,Mid (0.5 m MLLW),Tokidadendron bullatum,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,11,Mid (0.5 m MLLW),unidentified sponge,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,11,Upper (1.5 m MLLW),bare substrate,72
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,11,Upper (1.5 m MLLW),barnacle,24
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,11,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,11,Upper (1.5 m MLLW),Endocladia muricata,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,11,Upper (1.5 m MLLW),Fucus distichus,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,11,Upper (1.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),barnacle,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),Ceramium pacificum,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),Cryptosiphonia woodii,24
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),Elachista fucicola,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),encrusting bryozoan,56
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),foliose coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),Fucus distichus,84
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),Microcladia borealis,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),Mytilus trossulus,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),non-coralline algal crust,12
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),Phycodrys fimbriata,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),Ralfsia fungiformis,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),Tokidadendron bullatum,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Mid (0.5 m MLLW),unidentified sponge,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Upper (1.5 m MLLW),barnacle,40
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,28
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Upper (1.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Upper (1.5 m MLLW),Fucus distichus,28
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Upper (1.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Upper (1.5 m MLLW),non-coralline algal crust,48
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Alaria marginata,24
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Dumontia alaskana,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Elachista fucicola,20
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),encrusting bryozoan,56
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),foliose coralline algae,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Fucus distichus,56
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Leathesia marina,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Tokidadendron bullatum,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Upper (1.5 m MLLW),barnacle,32
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Upper (1.5 m MLLW),Cryptosiphonia woodii,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Upper (1.5 m MLLW),Fucus distichus,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Upper (1.5 m MLLW),Gloiopeltis furcata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Upper (1.5 m MLLW),Halosaccion glandiforme,32
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Upper (1.5 m MLLW),Hiatella arctica,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),Elachista fucicola,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),encrusting bryozoan,64
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),foliose coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),Fucus distichus,60
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),Phycodrys fimbriata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),Tokidadendron bullatum,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),barnacle,32
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),Ceramium pacificum,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),Cryptosiphonia woodii,16
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),encrusting coralline algae,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),foliose coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),Fucus distichus,20
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),Leathesia marina,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),Mytilus trossulus,48
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),Alaria marginata,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),bare substrate,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),Cryptosiphonia woodii,28
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),encrusting bryozoan,32
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),foliose coralline algae,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),Fucus distichus,36
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),Leathesia marina,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),Phycodrys fimbriata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),Tokidadendron bullatum,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Upper (1.5 m MLLW),barnacle,72
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,16
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Upper (1.5 m MLLW),Fucus distichus,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Upper (1.5 m MLLW),Gloiopeltis furcata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Alaria marginata,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Callithamnion pikeanum,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),encrusting bryozoan,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),encrusting coralline algae,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),foliose coralline algae,24
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Fucus distichus,44
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Hiatella arctica,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Phycodrys fimbriata,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Tokidadendron bullatum,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Upper (1.5 m MLLW),bare substrate,20
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Upper (1.5 m MLLW),barnacle,28
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Upper (1.5 m MLLW),Gloiopeltis furcata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Upper (1.5 m MLLW),Halosaccion glandiforme,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Upper (1.5 m MLLW),Mytilus trossulus,32
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Upper (1.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),Alaria marginata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),encrusting bryozoan,28
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),foliose bryozoan,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),foliose coralline algae,48
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),Fucus distichus,44
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),Halosaccion glandiforme,28
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Elachista fucicola,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),encrusting bryozoan,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Fucus distichus,60
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Halosaccion glandiforme,20
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Mytilus trossulus,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Phycodrys fimbriata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Soranthera ulvoidea,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Tokidadendron bullatum,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Mid (0.5 m MLLW),encrusting bryozoan,60
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Mid (0.5 m MLLW),foliose coralline algae,20
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Mid (0.5 m MLLW),Fucus distichus,56
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Mid (0.5 m MLLW),Halosaccion glandiforme,24
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Mid (0.5 m MLLW),Tokidadendron bullatum,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),bare substrate,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),barnacle,84
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Elachista fucicola,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Fucus distichus,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Gloiopeltis furcata,32
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Halosaccion glandiforme,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Mazzaella parksii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Mytilus trossulus,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Mid (0.5 m MLLW),Alaria marginata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Mid (0.5 m MLLW),encrusting bryozoan,20
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Mid (0.5 m MLLW),foliose coralline algae,76
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Mid (0.5 m MLLW),Halosaccion glandiforme,76
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Mid (0.5 m MLLW),Microcladia borealis,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Mid (0.5 m MLLW),Phycodrys fimbriata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Upper (1.5 m MLLW),bare substrate,28
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Upper (1.5 m MLLW),barnacle,64
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Upper (1.5 m MLLW),Endocladia muricata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Upper (1.5 m MLLW),Fucus distichus,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Upper (1.5 m MLLW),Gloiopeltis furcata,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Antithamnionella pacifica,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Elachista fucicola,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),encrusting bryozoan,84
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),foliose coralline algae,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Fucus distichus,52
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Halosaccion glandiforme,24
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Odonthalia floccosa,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Phycodrys fimbriata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Tokidadendron bullatum,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),bare substrate,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),barnacle,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),encrusting bryozoan,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),foliose coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),Fucus distichus,16
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),Gloiopeltis furcata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),Halosaccion glandiforme,28
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),Leathesia marina,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),Phycodrys fimbriata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),Tokidadendron bullatum,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),Cryptosiphonia woodii,16
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),Elachista fucicola,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),encrusting bryozoan,60
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),foliose bryozoan,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),foliose coralline algae,24
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),Fucus distichus,64
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),Halosaccion glandiforme,24
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),Mazzaella parksii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),Tokidadendron bullatum,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),bare substrate,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),barnacle,52
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),encrusting bryozoan,16
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),foliose bryozoan,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),Fucus distichus,24
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),Gloiopeltis furcata,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),Mazzaella parksii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),Mazzaella phyllocarpa,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),Antithamnionella pacifica,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),encrusting bryozoan,76
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),encrusting coralline algae,16
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),foliose coralline algae,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),Leathesia marina,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),Phycodrys fimbriata,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),Saccharina latissima,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),Tokidadendron bullatum,20
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Mid (0.5 m MLLW),bare substrate,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Mid (0.5 m MLLW),barnacle,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Mid (0.5 m MLLW),Blidingia minima var. minima,20
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Mid (0.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,20
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Mid (0.5 m MLLW),Fucus distichus,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Mid (0.5 m MLLW),Gloiopeltis furcata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Mid (0.5 m MLLW),Hiatella arctica,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),Antithamnionella pacifica,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),bare substrate,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),barnacle,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),Elachista fucicola,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),encrusting bryozoan,24
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),foliose coralline algae,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),Fucus distichus,52
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),Halosaccion glandiforme,16
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),Phycodrys fimbriata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),Tokidadendron bullatum,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Analipus japonicus,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Antithamnionella pacifica,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Cryptosiphonia woodii,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Elachista fucicola,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),encrusting bryozoan,52
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),encrusting coralline algae,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),foliose coralline algae,24
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Fucus distichus,52
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Halosaccion glandiforme,32
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Leathesia marina,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),non-coralline algal crust,12
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Phycodrys fimbriata,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Pylaiella littoralis,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Tokidadendron bullatum,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),unidentified brown algae,4
