Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,TransectNumber,NumberPrimaryCores,PrimaryMusselCount,NumberAdditionalCores,AdditionalMusselCount
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/27/2014,2014,1,1,6,3,11
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/27/2014,2014,2,1,10,2,18
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/27/2014,2014,3,1,0,4,15
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/27/2014,2014,4,1,5,2,20
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/27/2014,2014,5,1,0,4,24
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/27/2014,2014,6,1,38,2,39
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/27/2014,2014,7,1,35,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/27/2014,2014,8,1,55,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/27/2014,2014,9,1,18,2,20
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/27/2014,2014,10,1,6,8,1
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2015,2015,1,1,3,2,23
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2015,2015,2,1,7,8,22
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2015,2015,3,1,5,8,4
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2015,2015,4,1,6,4,22
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2015,2015,5,1,0,6,38
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2015,2015,6,1,6,4,71
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2015,2015,7,1,0,6,36
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2015,2015,8,1,27,5,79
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2015,2015,9,1,3,8,17
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2015,2015,10,1,5,3,20
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/4/2016,2016,1,1,7,1,26
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/4/2016,2016,2,1,0,1,27
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/4/2016,2016,3,1,67,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/4/2016,2016,4,1,1,5,22
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/4/2016,2016,5,1,9,1,16
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/4/2016,2016,6,1,23,2,44
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/4/2016,2016,7,1,50,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/4/2016,2016,8,1,0,5,22
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/4/2016,2016,9,1,20,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/4/2016,2016,10,1,11,3,21
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/24/2017,2017,1,1,7,3,43
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/24/2017,2017,2,1,6,1,36
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/24/2017,2017,3,1,0,8,28
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/24/2017,2017,4,1,9,8,0
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/24/2017,2017,5,1,38,1,51
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/24/2017,2017,6,1,129,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/24/2017,2017,7,1,1,2,20
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/24/2017,2017,8,1,61,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/24/2017,2017,9,1,59,1,115
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/24/2017,2017,10,1,7,1,11
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/1/2018,2018,1,1,17,2,23
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/1/2018,2018,2,1,28,1,55
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/1/2018,2018,3,1,13,5,20
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/1/2018,2018,4,1,9,1,32
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/1/2018,2018,5,1,22,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/1/2018,2018,6,1,34,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/1/2018,2018,7,1,43,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/1/2018,2018,8,1,16,2,37
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/1/2018,2018,9,1,0,2,29
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/1/2018,2018,10,1,43,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2019,2019,1,1,16,1,11
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2019,2019,2,1,11,6,12
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2019,2019,3,1,2,12,22
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2019,2019,4,1,5,8,11
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2019,2019,5,1,30,1,0
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2019,2019,6,1,2,7,25
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2019,2019,7,1,3,8,0
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2019,2019,8,1,4,8,8
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2019,2019,9,0,.,4,22
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/5/2019,2019,10,1,0,2,19
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/29/2021,2021,1,1,0,6,89
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/29/2021,2021,2,1,0,4,15
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/29/2021,2021,3,1,2,1,30
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/29/2021,2021,4,1,0,6,0
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/29/2021,2021,5,1,3,8,0
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/29/2021,2021,6,1,2,8,5
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/29/2021,2021,7,1,0,8,23
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/29/2021,2021,8,1,6,8,65
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/29/2021,2021,9,1,13,5,78
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/29/2021,2021,10,1,0,8,2
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/31/2022,2022,1,1,4,8,9
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/31/2022,2022,2,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/31/2022,2022,3,1,0,8,21
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/31/2022,2022,4,1,3,8,29
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/31/2022,2022,5,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/31/2022,2022,6,1,0,8,1
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/31/2022,2022,7,1,0,8,21
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/31/2022,2022,8,1,1,8,7
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/31/2022,2022,9,1,5,3,69
PWS,8,WPWS,PWS_B08_MI_03,Whale,5/31/2022,2022,10,1,0,8,2
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/24/2010,2010,1,1,3,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/24/2010,2010,2,0,.,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/24/2010,2010,3,1,11,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/24/2010,2010,4,1,3,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/24/2010,2010,5,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/24/2010,2010,6,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/24/2010,2010,7,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/24/2010,2010,8,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/24/2010,2010,9,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/24/2010,2010,10,0,.,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/19/2011,2011,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/19/2011,2011,2,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/19/2011,2011,3,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/19/2011,2011,4,1,6,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/19/2011,2011,5,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/19/2011,2011,6,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/19/2011,2011,7,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/19/2011,2011,8,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/19/2011,2011,9,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/19/2011,2011,10,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/17/2012,2012,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/17/2012,2012,2,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/17/2012,2012,3,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/17/2012,2012,4,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/17/2012,2012,5,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/17/2012,2012,6,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/17/2012,2012,7,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/17/2012,2012,8,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/17/2012,2012,9,1,5,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/17/2012,2012,10,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/20/2013,2013,1,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/20/2013,2013,2,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/20/2013,2013,3,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/20/2013,2013,4,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/20/2013,2013,5,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/20/2013,2013,6,1,4,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/20/2013,2013,7,1,5,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/20/2013,2013,8,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/20/2013,2013,9,1,11,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/20/2013,2013,10,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/26/2014,2014,1,1,13,2,7
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/26/2014,2014,2,1,0,8,5
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/26/2014,2014,3,1,5,4,11
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/26/2014,2014,4,1,0,8,20
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/26/2014,2014,5,1,3,8,16
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/26/2014,2014,6,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/26/2014,2014,7,1,15,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/26/2014,2014,8,1,17,4,16
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/26/2014,2014,9,1,0,8,2
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/26/2014,2014,10,1,0,8,2
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/2/2015,2015,1,1,1,8,9
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/2/2015,2015,2,1,0,7,35
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/2/2015,2015,3,1,0,8,8
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/2/2015,2015,4,1,1,8,13
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/2/2015,2015,5,1,0,8,7
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/2/2015,2015,6,1,0,8,7
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/2/2015,2015,7,1,0,7,27
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/2/2015,2015,8,1,0,4,25
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/2/2015,2015,9,1,7,8,13
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/2/2015,2015,10,1,8,4,21
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/3/2016,2016,1,1,5,8,7
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/3/2016,2016,2,1,0,8,2
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/3/2016,2016,3,1,4,1,16
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/3/2016,2016,4,1,23,0,.
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/3/2016,2016,5,1,7,8,2
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/3/2016,2016,6,1,0,7,13
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/3/2016,2016,7,1,14,6,6
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/3/2016,2016,8,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/3/2016,2016,9,1,4,4,12
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/3/2016,2016,10,1,14,2,12
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/26/2017,2017,1,1,0,6,24
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/26/2017,2017,2,1,0,8,2
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/26/2017,2017,3,1,9,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/26/2017,2017,4,1,7,5,11
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/26/2017,2017,5,1,0,2,26
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/26/2017,2017,6,1,0,8,1
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/26/2017,2017,7,1,0,8,13
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/26/2017,2017,8,1,0,5,32
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/26/2017,2017,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/26/2017,2017,10,1,7,2,7
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/31/2018,2018,1,1,6,1,12
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/31/2018,2018,2,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/31/2018,2018,3,1,1,4,24
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/31/2018,2018,4,1,0,3,25
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/31/2018,2018,5,1,3,8,5
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/31/2018,2018,6,1,0,8,9
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/31/2018,2018,7,1,1,8,1
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/31/2018,2018,8,1,0,3,32
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/31/2018,2018,9,1,0,8,38
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/31/2018,2018,10,1,0,8,9
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/6/2019,2019,1,1,0,7,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/6/2019,2019,2,1,0,4,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/6/2019,2019,3,1,0,3,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/6/2019,2019,4,1,0,5,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/6/2019,2019,5,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/6/2019,2019,6,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/6/2019,2019,7,1,0,2,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/6/2019,2019,8,1,0,3,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/6/2019,2019,9,1,0,4,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,6/6/2019,2019,10,1,0,3,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/28/2021,2021,1,1,0,8,1
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/28/2021,2021,2,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/28/2021,2021,3,1,8,8,16
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/28/2021,2021,4,1,0,8,13
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/28/2021,2021,5,1,0,8,5
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/28/2021,2021,6,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/28/2021,2021,7,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/28/2021,2021,8,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/28/2021,2021,9,1,2,8,6
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/28/2021,2021,10,1,1,8,1
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/30/2022,2022,1,1,0,8,6
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/30/2022,2022,2,1,10,2,20
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/30/2022,2022,3,1,0,8,9
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/30/2022,2022,4,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/30/2022,2022,5,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/30/2022,2022,6,1,1,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/30/2022,2022,7,1,2,8,3
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/30/2022,2022,8,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/30/2022,2022,9,1,0,8,4
PWS,8,WPWS,PWS_B08_MI_04,Johnson,5/30/2022,2022,10,1,0,8,32
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/23/2010,2010,1,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/23/2010,2010,2,1,10,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/23/2010,2010,3,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/23/2010,2010,4,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/23/2010,2010,5,1,5,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/23/2010,2010,6,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/23/2010,2010,7,1,5,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/23/2010,2010,8,1,6,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/23/2010,2010,9,1,8,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/23/2010,2010,10,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/17/2011,2011,1,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/17/2011,2011,2,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/17/2011,2011,3,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/17/2011,2011,4,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/17/2011,2011,5,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/17/2011,2011,6,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/17/2011,2011,7,1,3,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/17/2011,2011,8,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/17/2011,2011,9,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/17/2011,2011,10,1,4,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,1,1,4,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,2,1,4,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,3,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,4,1,6,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,5,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,6,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,7,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,8,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,9,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/21/2012,2012,10,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,2,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,3,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,4,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,5,1,5,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,6,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,7,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,8,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,9,1,5,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/27/2013,2013,10,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,1,1,1,8,1
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,2,1,1,8,11
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,3,1,0,4,9
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,4,1,0,8,6
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,5,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,6,1,1,8,7
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,7,1,0,8,24
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,8,1,7,8,19
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,9,1,0,8,11
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/25/2014,2014,10,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,1,1,0,8,14
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,2,1,12,8,20
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,3,1,0,8,10
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,4,1,0,8,8
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,5,1,8,8,35
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,6,1,0,8,9
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,7,1,0,8,4
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,8,1,3,8,6
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/1/2015,2015,10,1,9,3,21
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,1,1,7,2,12
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,2,1,4,2,14
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,3,1,0,8,8
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,4,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,5,1,0,8,18
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,6,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,7,1,0,8,1
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,8,1,0,8,4
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,9,1,4,8,6
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/2/2016,2016,10,1,0,8,1
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,1,1,5,3,16
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,2,1,0,8,19
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,3,1,5,4,18
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,4,1,0,8,5
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,5,1,1,8,11
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,6,1,0,8,12
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,7,1,4,8,28
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,8,1,2,8,4
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,9,1,0,8,13
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/28/2017,2017,10,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,1,1,7,3,19
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,2,1,3,4,19
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,3,1,3,6,22
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,4,1,0,4,20
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,5,1,12,5,11
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,6,1,6,8,4
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,7,1,4,8,2
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,8,1,6,4,14
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,9,1,0,8,2
PWS,8,WPWS,PWS_B08_MI_05,Herring,5/30/2018,2018,10,1,0,5,22
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,1,1,3,3,18
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,2,1,23,4,0
PWS,8,WPWS,PWS_B08_MI_05,Herring,6/7/2019,2019,3,1,23,2,7
