 Year,Date (YYYY-MM-DD), Region, Site,Latitude,Longitude, Quadrat (m2), Replicate, length (mm), frequency
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,12,5
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,13,3
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,14,9
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,15,18
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,16,3
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,17,12
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,18,6
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,19,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,20,7
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,21,3
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,22,4
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,23,3
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,24,6
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,25,6
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,26,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,27,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,28,3
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,29,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,7,30,2
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,1,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,2,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,3,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,4,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,5,2
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,6,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,7,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,8,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,9,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,10,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,11,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,8,12,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,1,5
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,2,2
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,3,3
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,4,5
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,5,5
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,6,3
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,7,4
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,8,6
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,9,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,10,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,11,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,12,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,13,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,14,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,15,4
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,16,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,17,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,18,4
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,19,4
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,20,3
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,21,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,22,2
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,23,5
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,24,4
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,25,9
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,26,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,27,5
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,28,3
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,29,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,30,3
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,31,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,32,2
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,33,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,34,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,9,35,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,1,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,2,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,3,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,4,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,5,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,6,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,7,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,8,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,9,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,10,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,11,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,12,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,13,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,14,0
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,15,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,16,1
2018,5/16/2018,Kachemak Bay,Cohen Island,59.539,-151.477,0.0625,10,17,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,1,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,2,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,3,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,4,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,5,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,6,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,7,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,8,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,9,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,10,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,11,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,12,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,13,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,14,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,15,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,16,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,17,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,18,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,19,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,20,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,21,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,22,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,23,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,24,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,1,25,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,1,9
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,2,11
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,3,8
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,4,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,5,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,6,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,7,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,8,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,9,3
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,10,7
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,11,5
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,12,9
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,13,5
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,14,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,15,5
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,16,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,17,5
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,18,3
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,19,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,20,3
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,21,5
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,22,4
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,23,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,24,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,25,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,26,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,27,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,28,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,29,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,30,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,31,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,32,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,33,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,34,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,35,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,36,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,37,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,38,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,39,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,40,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,41,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,42,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,43,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,44,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,45,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,46,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,2,47,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,1,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,2,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,3,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,4,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,5,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,6,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,7,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,8,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,9,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,10,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,11,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,12,6
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,13,4
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,14,3
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,15,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,16,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,17,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,18,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,19,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,20,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,21,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,22,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,23,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,24,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,25,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,26,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,27,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,28,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,29,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,30,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,31,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,32,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,33,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,34,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,3,35,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,1,42
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,2,39
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,3,12
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,4,13
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,5,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,6,7
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,7,4
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,8,8
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,9,13
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,10,6
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,11,11
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,12,20
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,13,19
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,14,23
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,15,17
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,16,11
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,17,25
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,18,10
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,19,4
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,20,4
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,21,11
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,22,6
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,23,5
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,24,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,25,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,26,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,27,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,28,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,29,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,30,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,31,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,4,32,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,1,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,2,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,3,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,4,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,5,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,6,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,7,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,8,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,9,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,10,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,11,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,12,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,13,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,14,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,15,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,16,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,17,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,18,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,19,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,20,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,21,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,22,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,23,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,24,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,25,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,26,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,27,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,28,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,29,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,30,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,31,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,32,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,33,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,34,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,35,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,36,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,37,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,38,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,39,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,40,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,41,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,42,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,5,43,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,1,31
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,2,80
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,3,64
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,4,57
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,5,29
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,6,14
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,7,8
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,8,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,9,3
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,10,4
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,11,6
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,12,5
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,13,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,14,5
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,15,6
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,16,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,17,6
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,18,3
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,19,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,20,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,21,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,22,6
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,23,4
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,24,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,25,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,26,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,27,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,28,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,29,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,30,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,31,2
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,32,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,33,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,34,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,35,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,36,0
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,37,1
2018,5/18/2018,Kachemak Bay,Elephant Island,59.514,-151.506,0.0625,6,38,0
