Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,SiteSurveyed,TransectNumber,TransectSampled,TransectPosition,VerticalLength,DistanceCross,QuadratMultiplier,QuadratPosition,QuadratPosition_Overridden,QuadratLength,QuadratHeight,Area,CoreQualifier,QuadQualifier,Primary,Numadd,CoreCount,Notes
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,Yes,10,Y,49.2,4.5,0,0.4,1.8,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,2,3,
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,Yes,1,Y,1.93,1.65,0.55,0.58,0.96,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,"""no mussels under tape from 1.65 to 7m. beyond 7m, spat and tiny musssels on cladophora"""
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,Yes,2,Y,6.93,7.2,0,0.46,3.3,UNK,100,100,1,Mussels Present,No Mussels,Y,0,1,"""no >20mm mussels, smaller live ones and larger dead only"""
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,Yes,3,Y,11.93,3.5,0.3,0.48,2.5,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map but quad sampled within zone. With gaps mussels extend to 12.4m
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,Yes,4,Y,16.93,2.7,0.8,0.67,11.75,UNK,100,100,1,Mussels Present,No Mussels,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled outside of zone. No >20mm mussels found in quad. With gaps mussels extend to 15.3m. quad/core sample outside bed area based on gap rule.
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,Yes,5,Y,21.93,1.2,0.2,0.12,0.66,UNK,50,100,0.5,No Mussels,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map but quad sampled within zone. With gaps mussels extend to 12.6m
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,Yes,6,Y,26.93,8.75,2.16,0.43,6.1,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map but quad sampled within zone. With gaps mussels extend to 15.6m
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,Yes,7,Y,31.93,7,0,0.25,1.75,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,Yes,8,Y,36.93,5.3,1,0.22,1.17,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,Yes,9,Y,41.93,7.4,1.8,0.86,6.36,UNK,100,100,1,Mussels Present,No Mussels,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,Yes,10,Y,46.93,2.55,0.8,0.27,0.7,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,Yes,1,Y,4.2,1.3,1.1,0.08,0.1,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,1,2,
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,Yes,2,Y,9.2,3.7,0,0.51,1.9,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,2,3,
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,Yes,3,Y,14.2,2.4,0.2,0.1,0.2,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,4,5,
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,Yes,4,Y,19.2,5.8,0,0.42,2.4,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,1,2,
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,Yes,5,Y,24.2,6.1,0.4,0.23,1.4,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,Yes,6,Y,29.2,4.1,0,0.22,0.9,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,6,7,
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,Yes,7,Y,34.2,1.5,0,0.15,0.2,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,2,3,
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,Yes,8,Y,39.2,3.7,0.2,0.49,1.8,UNK,100,100,1,Mussels Present,Mussels Present,Y,4,5,
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,Yes,9,Y,44.2,6.4,0,0.57,2.6,UNK,100,100,1,Mussels Present,No Mussels,Y,8,9,
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,Yes,10,Y,49.2,1.4,0,0.4,0.8,UNK,100,100,1,Mussels Present,No Mussels,Y,1,2,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,Yes,1,Y,1.93,4.1,0.9,0.58,2.37,UNK,.,.,.,Mussels Present,Mussels Present,Y,0,1,1/4m2 quad size
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,Yes,2,Y,6.93,4.9,0.3,0.46,2.25,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,Yes,3,Y,11.93,5.7,0.8,0.48,2.74,UNK,25,50,0.125,No Mussels,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,Yes,4,Y,16.93,1.3,0.95,0.67,4.22,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled outside zone. With gaps mussels extend to 6.3m. quad/core sample outside bed area based on gap rule.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,Yes,5,Y,21.93,5.1,2,0.12,0.61,UNK,25,25,0.0625,No Mussels,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,Yes,6,Y,26.93,4.9,0.87,0.43,2.12,UNK,25,25,0.0625,No Mussels,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,Yes,7,Y,31.93,5.4,1,0.25,1.35,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,Yes,8,Y,36.93,2.92,0.08,0.22,0.64,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,Yes,9,Y,41.93,6.1,1.55,0.86,5.25,UNK,50,100,0.5,No Mussels,Mussels Present,Y,0,1,at ~4m transect turns sharply towards the waterline
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,Yes,10,Y,46.93,0,0,0.27,2.87,UNK,25,25,0.0625,No Mussels,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled outside zone. With gaps mussels extend to 12m. quad/core sample outside bed area based on gap rule.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,Yes,1,Y,4.2,2.65,0,0.08,0.21,UNK,100,100,1,Mussels Present,Mussels Present,Y,6,7,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,Yes,2,Y,9.2,4.3,0,0.51,2.2,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,Yes,3,Y,14.2,4.9,0.1,0.1,0.5,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,2,3,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,Yes,4,Y,19.2,6.8,0.5,0.42,2.9,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,1,2,add'l cores placed in primary bag
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,Yes,5,Y,24.2,4.2,0.65,0.23,1,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,7,8,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,Yes,6,Y,29.2,3.8,0.6,0.22,0.8,UNK,6.25,12.5,0.0078,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,Yes,7,Y,34.2,15.5,0.4,0.15,2.3,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,2,3,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,Yes,8,Y,39.2,2.1,0,0.49,1,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,2,3,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,Yes,9,Y,44.2,1,0.7,0.57,0.7,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,Yes,10,Y,49.2,11.5,0,0.4,4.6,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,3,4,
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,Yes,1,Y,1.93,10.75,1.05,0.58,6.24,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,Yes,2,Y,6.93,0,0,0.46,5.13,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled outside zone. With gaps mussels extend to 13.2m. quad/core sample outside bed area based on gap rule.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,Yes,3,Y,11.93,26.4,0.95,0.48,12.67,UNK,12.5,25,0.0313,No Mussels,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,Yes,4,Y,16.93,0,0,0.67,16.82,UNK,12.5,25,0.0313,No Mussels,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled outside zone. With gaps mussels extend to 25.1m. quad/core sample outside bed area based on gap rule.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,Yes,5,Y,21.93,25.9,1.2,0.12,3.12,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,Yes,6,Y,26.93,30.2,0,0.43,12.99,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,Yes,7,Y,31.93,11.4,0,0.25,5.78,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled within zone. With gaps mussels extend to 28.6m
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,Yes,8,Y,36.93,36.7,0,0.22,8.36,UNK,25,50,0.125,No Mussels,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled within zone. With gaps mussels extend to 47.7m
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,Yes,9,Y,41.93,31.1,0,0.86,7.32,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled within zone. With gaps mussels extend to 36.2m
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,Yes,10,Y,46.93,43.7,0,0.27,11.8,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled within zone. With gaps mussels extend to 47.7m
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,Yes,1,Y,4.2,9.2,0.4,0.08,0.7,UNK,25,50,0.125,Not Sampled,Mussels Present,N,0,0,"""Field data sheet says there are mussels below the vert tx, but does not give any distances. Lab data sheet says no core sample bags were present. From slope datasheet: at elevation ~1-1.2m lots (~12) juv pycno discs category 2 (mush) in tidepool."""
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,Yes,2,Y,9.2,25,0,0.51,12.8,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,6,7,
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,Yes,3,Y,14.2,28.3,0,0.1,2.83,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,5,6,
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,Yes,4,Y,19.2,23.4,0,0.42,9.8,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,Yes,5,Y,24.2,23,0,0.23,5.3,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,1,2,
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,Yes,6,Y,29.2,20.2,0,0.22,4.4,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,Yes,7,Y,34.2,24.7,0,0.15,3.7,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,1,2,No mussels in primary core area
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,Yes,8,Y,39.2,32.7,0,0.49,16,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,Yes,9,Y,44.2,17.1,0,0.57,9.7,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,2,3,
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,Yes,10,Y,49.2,0,0,0.4,0,UNK,50,50,0.25,Not Sampled,No Mussels,N,0,0,Lab data sheet says no core sample was present.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,Yes,1,Y,1.93,1.3,0,0.58,6.71,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled outside zone. With gaps mussels extend to 10.54m. Site notes: gravel sand pebble with cobble boulder scattered through. Area below ~0mllw to lower intertidal is full of clam litter and otter pits. quad/core sampled outside area of bed according to gap rule
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,Yes,2,Y,6.93,1.26,0,0.46,3.35,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,map doesn' t show actual mussels/gaps but data shows there were gaps.  Unknown if this should have been 0 for vert dist of mussels or where quad was with respect to mussels.. quad/core sample likely outside bed area based on gap rule.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,Yes,3,Y,11.93,17,3,0.48,8.16,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,Yes,4,Y,16.93,3.6,3.3,0.67,11.45,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,map doesn' t show actual mussels/gaps but data shows there were gaps.  Likely that quad was sampled outside the vert band defined using gap rule. quad/core likely sampled outside area of bed according to gap rule
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,Yes,5,Y,21.93,12.5,1.3,0.12,1.5,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,Yes,6,Y,26.93,11.5,0.6,0.43,4.95,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,Yes,7,Y,31.93,23.6,0.8,0.25,5.9,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,Yes,8,Y,36.93,21.5,2.6,0.22,4.73,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,Yes,9,Y,41.93,0,1.5,0.86,12.64,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled outside zone. With gaps mussels extend to 19.3m. quad/core sample outside bed area based on gap rule.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,Yes,10,Y,46.93,0.44,0.9,0.27,8.92,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,distance of mussel band revised post-sampling based on map. Quad sampled outside zone. With gaps mussels extend to 25.8m Note that this quad should have been sampled above the horizontal.. quad/core sampled outside area of bed according to gap rule
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,Yes,1,Y,4.2,0,0,0.08,0,UNK,100,100,1,No Mussels,Mussels Present,Y,8,9,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,Yes,2,Y,9.2,12.4,0.6,0.51,6.3,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,4,5,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,Yes,3,Y,14.2,15,0,0.1,1.5,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,8,9,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,Yes,4,Y,19.2,19.8,0.1,0.42,8.3,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,Yes,5,Y,24.2,6.7,0.2,0.23,1.5,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,Yes,6,Y,29.2,23.5,1.5,0.22,5,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,Yes,7,Y,34.2,19.8,1.3,0.15,3,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,5,6,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,Yes,8,Y,39.2,18.9,0,0.49,9.3,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,Yes,9,Y,44.2,22,1.4,0.57,12.7,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,6,7,
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,Yes,10,Y,49.2,24.5,0,0.4,9.8,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,6,7,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,Yes,1,Y,2.43,3.7,0,0.22,0.8,UNK,.,.,0.0156,Mussels Present,Mussels Present,Y,0,1,Site note: otter pits in intertidal at soft site. Quad sz: 1/64
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,Yes,2,Y,7.43,2.2,0,0.61,1.3,UNK,.,.,0.0625,No Mussels,Mussels Present,Y,0,1,quad sz 1/16
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,Yes,3,Y,12.43,4.2,0,0.53,2.2,UNK,.,.,0.0156,Mussels Present,Mussels Present,Y,0,1,quad sz 1/64
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,Yes,4,Y,17.43,4,0,0.01,0.1,UNK,.,.,0.0156,Mussels Present,Mussels Present,Y,0,1,quad sz 1/64
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,Yes,5,Y,22.43,6.5,0,0.17,1.1,UNK,.,.,0.0156,Mussels Present,Mussels Present,Y,0,1,quad sz 1/64
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,Yes,6,Y,27.43,8,0,0.89,7.2,UNK,.,.,0.0156,No Mussels,Mussels Present,Y,0,1,quad sz 1/64
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,Yes,7,Y,32.43,8.1,0,0.77,6.2,UNK,.,.,0.0625,Mussels Present,Mussels Present,Y,0,1,quad sz 1/16
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,Yes,8,Y,37.43,6.5,0,0.4,2.6,UNK,.,.,0.0625,Mussels Present,Mussels Present,Y,0,1,quad sz 1/16
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,Yes,9,Y,42.43,6.8,0,0.6,4.1,UNK,.,.,0.0625,Mussels Present,Mussels Present,Y,0,1,quad sz 1/16
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,Yes,10,Y,47.43,6,0,0.84,5.04,UNK,.,.,0.0156,No Mussels,Mussels Present,Y,0,1,quad sz 1/64
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,Yes,1,Y,0.7,3.8,0,0.06,0.22,UNK,.,.,1,No Mussels,Mussels Present,Y,0,1,"""site notes: mussels found settled onto fucus, extensive fucus at low point around 30-40m, covering most of the mussels. Nucella found on outer face, no stars found, no obvious barnacle settlement as at Whale Bay."""
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,Yes,2,Y,5.7,3,0.7,0.45,1.4,UNK,.,.,1,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,Yes,3,Y,10.7,2.25,0,0.03,0.06,UNK,.,.,0.125,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,Yes,4,Y,15.7,2.6,0,0.97,2.5,UNK,.,.,0.0625,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,Yes,5,Y,20.7,2.5,0,0.62,1.6,UNK,.,.,0.0625,No Mussels,Mussels Present,Y,0,1,mussels on fucus (some)
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,Yes,6,Y,25.7,4.4,0,0.88,3.8,UNK,.,.,0.25,Mussels Present,Mussels Present,Y,0,1,most mussels on fucus
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,Yes,7,Y,30.7,5.7,0,0.52,3,UNK,.,.,0.0625,Mussels Present,Mussels Present,Y,0,1,mussels on fucus (some)
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,Yes,8,Y,35.7,4.1,0,0.17,0.7,UNK,.,.,0.25,Mussels Present,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,Yes,9,Y,40.7,5.5,1,0.33,1.8,UNK,.,.,0.0625,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,Yes,10,Y,45.7,5,0.8,0.37,2.3,UNK,.,.,1,Mussels Present,Mussels Present,Y,0,1,mussels on fucus
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,Yes,1,Y,2.6,2.2,0,0.55,1.21,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,Yes,2,Y,7.6,4,1.1,0.32,1.28,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,Yes,3,Y,12.6,3.6,0,0.72,2.59,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,Yes,4,Y,17.6,3.4,0,0.91,3.1,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,Yes,5,Y,22.6,5.8,0.8,0.05,0.29,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,Yes,6,Y,27.6,10,0.85,0.57,5.7,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,Yes,7,Y,32.6,8.5,0.95,0.75,6.38,UNK,50,100,0.5,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,Yes,8,Y,37.6,6.2,0,0.29,1.8,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,Yes,9,Y,42.6,5.9,0,0.3,1.77,UNK,25,50,0.125,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,Yes,10,Y,47.6,0,0,0.13,0.55,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,"""first mussel 1.1m below horizontal, so vertical distance revised. With gaps mussels extend 5.3m. quad/core sampled outside area of bed according to gap rule"""
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,Yes,1,Y,1.93,0.3,0,0.58,0.17,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,Yes,2,Y,6.93,1.05,0,0.46,0.48,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,Yes,3,Y,11.93,3.4,0.3,0.48,1.63,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,Yes,4,Y,16.93,2.95,0,0.67,1.98,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,Yes,5,Y,21.93,3.7,0.35,0.12,0.44,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,Yes,6,Y,26.93,2.75,1.2,0.43,1.18,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,0,1,"distance revised based on map. Original field data sheet used the un-revised distance to determine where to place sampling quad and core but they were technically sampled within the bed (as defined using the gap rule). Mussels extend, with gaps, beyond 2.75 to 4.85m."
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,Yes,7,Y,31.93,1.4,0.3,0.25,0.36,UNK,50,50,0.25,No Mussels,Mussels Present,Y,0,1,
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,Yes,8,Y,36.93,1.1,0.4,0.22,1.43,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,"distance revised based on map sampled off tx. Original field data sheet used the un-revised distance to determine where to place sampling quad and core so they were technically sampled outside of the bed (as defined using the gap rule). Mussels extend, with gaps, beyond 1.1 to 6.5m. quad/core sample outside bed area based on gap rule."
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,Yes,9,Y,41.93,2.5,0,0.86,2.15,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
